NOTE
Two test results are shown here, for two different metrics during training:
1. NDCG@10 (result: 0.9710)
2. ERR@10 (result: 0.9674) (RankLib's default metric)



java -jar RankLib-2.14.jar -train ../data/final/model2_train.txt -test ../data/final/model2_test.txt -validate ../data/final/model2_validate.txt -ranker 6 -metric2t NDCG@10 -metric2T NDCG@10 -save ../model/final/model2.txt 

Discard orig. features
Training data:	../data/training/model2_train.txt
Test data:	../data/training/model2_test.txt
Validation data:	../data/training/model2_validate.txt
Feature vector representation: Dense.
Ranking method:	LambdaMART
Feature description file:	Unspecified. All features will be used.
Train metric:	NDCG@10
Test metric:	NDCG@10
Feature normalization: No
Model file: ../model/final/model2.txt

[+] LambdaMART's Parameters:
No. of trees: 1000
No. of leaves: 10
No. of threshold candidates: 256
Min leaf support: 1
Learning rate: 0.1
Stop early: 100 rounds without performance gain on validation data

Reading feature file [../data/training/model2_train.txt]... [Done.]            
(152 ranked lists, 7600 entries read)
Reading feature file [../data/training/model2_validate.txt]... [Done.]            
(75 ranked lists, 3750 entries read)
Reading feature file [../data/training/model2_test.txt]... [Done.]            
(77 ranked lists, 3850 entries read)
Initializing... [Done]
---------------------------------
Training starts...
---------------------------------
#iter   | NDCG@10-T | NDCG@10-V | 
---------------------------------
336     | 0.9539    | 0.9252    | 
337     | 0.9539    | 0.9252    | 
338     | 0.9539    | 0.9252    | 
339     | 0.9539    | 0.9252    | 
340     | 0.9539    | 0.9251    | 
341     | 0.9539    | 0.9251    | 
342     | 0.9539    | 0.9251    | 
343     | 0.9539    | 0.9251    | 
344     | 0.9539    | 0.9251    | 
345     | 0.9539    | 0.9251    | 
346     | 0.9539    | 0.9251    | 
347     | 0.9539    | 0.9251    | 
348     | 0.9539    | 0.9251    | 
349     | 0.9539    | 0.9251    | 
350     | 0.9539    | 0.9251    | 
351     | 0.9539    | 0.9251    | 
352     | 0.9539    | 0.9251    | 
353     | 0.9539    | 0.9251    | 
354     | 0.9539    | 0.9251    | 
355     | 0.9539    | 0.9251    | 
356     | 0.9539    | 0.9251    | 
357     | 0.9539    | 0.9251    | 
358     | 0.9539    | 0.9256    | 
359     | 0.9539    | 0.9256    | 
360     | 0.9539    | 0.9256    | 
361     | 0.9539    | 0.9256    | 
362     | 0.9539    | 0.9256    | 
363     | 0.9539    | 0.9256    | 
364     | 0.9539    | 0.9261    | 
365     | 0.9539    | 0.9261    | 
366     | 0.9539    | 0.9261    | 
367     | 0.9539    | 0.9261    | 
368     | 0.9539    | 0.9261    | 
369     | 0.9539    | 0.9261    | 
370     | 0.9539    | 0.9261    | 
371     | 0.9539    | 0.9261    | 
372     | 0.9539    | 0.9261    | 
373     | 0.9539    | 0.9261    | 
374     | 0.9539    | 0.9261    | 
375     | 0.9539    | 0.9261    | 
376     | 0.9539    | 0.9261    | 
377     | 0.9539    | 0.9261    | 
378     | 0.9539    | 0.9261    | 
379     | 0.9539    | 0.9261    | 
380     | 0.9539    | 0.9261    | 
381     | 0.9539    | 0.9265    | 
382     | 0.9539    | 0.9265    | 
383     | 0.9539    | 0.9265    | 
384     | 0.9539    | 0.9265    | 
385     | 0.9539    | 0.9265    | 
386     | 0.9539    | 0.9265    | 
387     | 0.9539    | 0.9265    | 
388     | 0.9539    | 0.9265    | 
389     | 0.9539    | 0.9265    | 
390     | 0.9539    | 0.9265    | 
391     | 0.9539    | 0.9265    | 
392     | 0.9539    | 0.9265    | 
393     | 0.9539    | 0.9265    | 
394     | 0.9539    | 0.9265    | 
395     | 0.9539    | 0.9265    | 
396     | 0.9539    | 0.9265    | 
397     | 0.9539    | 0.9265    | 
398     | 0.9539    | 0.9265    | 
399     | 0.9539    | 0.9265    | 
400     | 0.9539    | 0.9265    | 
401     | 0.9539    | 0.9265    | 
402     | 0.9539    | 0.9265    | 
403     | 0.9539    | 0.9265    | 
404     | 0.9539    | 0.9265    | 
405     | 0.9539    | 0.9265    | 
406     | 0.9539    | 0.9265    | 
407     | 0.9539    | 0.9265    | 
408     | 0.9539    | 0.9265    | 
409     | 0.9539    | 0.9265    | 
410     | 0.9539    | 0.9266    | 
411     | 0.9539    | 0.9265    | 
412     | 0.9539    | 0.9265    | 
413     | 0.9539    | 0.9265    | 
414     | 0.9539    | 0.9265    | 
415     | 0.9539    | 0.9265    | 
416     | 0.9539    | 0.9265    | 
417     | 0.9539    | 0.926     | 
418     | 0.9539    | 0.926     | 
419     | 0.9539    | 0.926     | 
420     | 0.9539    | 0.926     | 
421     | 0.9539    | 0.926     | 
422     | 0.9539    | 0.9259    | 
423     | 0.9539    | 0.9259    | 
424     | 0.9539    | 0.926     | 
425     | 0.9539    | 0.9259    | 
426     | 0.9539    | 0.9259    | 
427     | 0.9539    | 0.9259    | 
428     | 0.9539    | 0.9259    | 
429     | 0.9539    | 0.9259    | 
430     | 0.9539    | 0.9259    | 
431     | 0.9539    | 0.9259    | 
432     | 0.9539    | 0.9259    | 
433     | 0.9539    | 0.9259    | 
434     | 0.9539    | 0.9259    | 
435     | 0.9539    | 0.926     | 
436     | 0.9539    | 0.926     | 
437     | 0.9539    | 0.926     | 
438     | 0.9539    | 0.926     | 
439     | 0.9539    | 0.926     | 
440     | 0.9539    | 0.926     | 
441     | 0.9539    | 0.926     | 
442     | 0.9539    | 0.926     | 
443     | 0.9539    | 0.926     | 
444     | 0.9539    | 0.926     | 
445     | 0.9539    | 0.926     | 
446     | 0.9539    | 0.926     | 
447     | 0.9539    | 0.926     | 
448     | 0.9539    | 0.926     | 
449     | 0.9539    | 0.926     | 
450     | 0.9539    | 0.9259    | 
451     | 0.9539    | 0.9259    | 
452     | 0.9539    | 0.9259    | 
453     | 0.9539    | 0.9259    | 
454     | 0.9539    | 0.9259    | 
455     | 0.9539    | 0.9259    | 
456     | 0.9539    | 0.9259    | 
457     | 0.9539    | 0.9259    | 
458     | 0.9539    | 0.926     | 
459     | 0.9539    | 0.9268    | 
460     | 0.9539    | 0.9268    | 
461     | 0.9539    | 0.9268    | 
462     | 0.9539    | 0.9269    | 
463     | 0.9539    | 0.9269    | 
464     | 0.9539    | 0.9269    | 
465     | 0.9539    | 0.9269    | 
466     | 0.9539    | 0.9269    | 
467     | 0.9539    | 0.9269    | 
468     | 0.9539    | 0.9269    | 
469     | 0.9539    | 0.9269    | 
470     | 0.9539    | 0.9269    | 
471     | 0.9539    | 0.9269    | 
472     | 0.9539    | 0.9273    | 
473     | 0.9539    | 0.9273    | 
474     | 0.9539    | 0.9273    | 
475     | 0.9539    | 0.9273    | 
476     | 0.9539    | 0.9273    | 
477     | 0.9539    | 0.9273    | 
478     | 0.9539    | 0.9273    | 
479     | 0.9539    | 0.9273    | 
480     | 0.9539    | 0.9273    | 
481     | 0.9539    | 0.9273    | 
482     | 0.9539    | 0.9273    | 
483     | 0.9539    | 0.9269    | 
484     | 0.9539    | 0.9269    | 
485     | 0.9539    | 0.9269    | 
486     | 0.9539    | 0.9269    | 
487     | 0.9539    | 0.9273    | 
488     | 0.9539    | 0.9273    | 
489     | 0.9539    | 0.9273    | 
490     | 0.9539    | 0.9273    | 
491     | 0.9539    | 0.9273    | 
492     | 0.9539    | 0.9273    | 
493     | 0.9539    | 0.9273    | 
494     | 0.9539    | 0.9273    | 
495     | 0.9539    | 0.9265    | 
496     | 0.9539    | 0.9265    | 
497     | 0.9539    | 0.9265    | 
498     | 0.9539    | 0.9265    | 
499     | 0.9539    | 0.9265    | 
500     | 0.9539    | 0.9265    | 
501     | 0.9539    | 0.9273    | 
502     | 0.9539    | 0.9273    | 
503     | 0.9539    | 0.9274    | 
504     | 0.9539    | 0.9274    | 
505     | 0.9539    | 0.9273    | 
506     | 0.9539    | 0.9274    | 
507     | 0.9539    | 0.9273    | 
508     | 0.9539    | 0.9274    | 
509     | 0.9539    | 0.9274    | 
510     | 0.9539    | 0.9274    | 
511     | 0.9539    | 0.9274    | 
512     | 0.9539    | 0.9274    | 
513     | 0.9539    | 0.9274    | 
514     | 0.9539    | 0.9274    | 
515     | 0.9539    | 0.9274    | 
516     | 0.9539    | 0.9274    | 
517     | 0.9539    | 0.9273    | 
518     | 0.9539    | 0.9273    | 
519     | 0.9539    | 0.9273    | 
520     | 0.9539    | 0.9274    | 
521     | 0.9539    | 0.9273    | 
522     | 0.9539    | 0.9273    | 
523     | 0.9539    | 0.9273    | 
524     | 0.9539    | 0.9265    | 
525     | 0.9539    | 0.9265    | 
526     | 0.9539    | 0.9265    | 
527     | 0.9539    | 0.9265    | 
528     | 0.9539    | 0.9273    | 
529     | 0.9539    | 0.9265    | 
530     | 0.9539    | 0.9265    | 
531     | 0.9539    | 0.9273    | 
532     | 0.9539    | 0.9273    | 
533     | 0.9539    | 0.9265    | 
534     | 0.9539    | 0.9273    | 
535     | 0.9539    | 0.9273    | 
536     | 0.9539    | 0.9274    | 
537     | 0.9539    | 0.9274    | 
538     | 0.9539    | 0.9274    | 
539     | 0.9539    | 0.9265    | 
540     | 0.9539    | 0.9265    | 
541     | 0.9539    | 0.9265    | 
542     | 0.9539    | 0.9265    | 
543     | 0.9539    | 0.9265    | 
544     | 0.9539    | 0.9265    | 
545     | 0.9539    | 0.9265    | 
546     | 0.9539    | 0.9265    | 
547     | 0.9539    | 0.9265    | 
548     | 0.9539    | 0.9265    | 
549     | 0.9539    | 0.9265    | 
550     | 0.9539    | 0.9265    | 
551     | 0.9539    | 0.9265    | 
552     | 0.9539    | 0.9265    | 
553     | 0.9539    | 0.9265    | 
554     | 0.9539    | 0.9265    | 
555     | 0.9539    | 0.9265    | 
556     | 0.9539    | 0.9265    | 
557     | 0.9539    | 0.9265    | 
558     | 0.9539    | 0.9265    | 
559     | 0.9539    | 0.9265    | 
560     | 0.9539    | 0.9265    | 
561     | 0.9539    | 0.9261    | 
562     | 0.9539    | 0.9261    | 
563     | 0.9539    | 0.9261    | 
564     | 0.9539    | 0.9261    | 
565     | 0.9539    | 0.9261    | 
566     | 0.9539    | 0.9261    | 
567     | 0.9539    | 0.9261    | 
568     | 0.9539    | 0.9261    | 
569     | 0.9539    | 0.9261    | 
570     | 0.9539    | 0.9261    | 
571     | 0.9539    | 0.9261    | 
572     | 0.9539    | 0.9265    | 
573     | 0.9539    | 0.9265    | 
574     | 0.9539    | 0.9261    | 
575     | 0.9539    | 0.9261    | 
576     | 0.9539    | 0.9261    | 
577     | 0.9539    | 0.9265    | 
578     | 0.9539    | 0.9261    | 
579     | 0.9539    | 0.9261    | 
580     | 0.9539    | 0.9261    | 
581     | 0.9539    | 0.9261    | 
582     | 0.9539    | 0.9261    | 
583     | 0.9539    | 0.9261    | 
584     | 0.9539    | 0.9261    | 
585     | 0.9539    | 0.9261    | 
586     | 0.9539    | 0.9261    | 
587     | 0.9539    | 0.9261    | 
588     | 0.9539    | 0.9261    | 
589     | 0.9539    | 0.9261    | 
590     | 0.9539    | 0.9261    | 
591     | 0.9539    | 0.9261    | 
592     | 0.9539    | 0.9261    | 
593     | 0.9539    | 0.9261    | 
594     | 0.9539    | 0.9261    | 
595     | 0.9539    | 0.9261    | 
596     | 0.9539    | 0.9261    | 
597     | 0.9539    | 0.9261    | 
598     | 0.9539    | 0.9261    | 
599     | 0.9539    | 0.9261    | 
600     | 0.9539    | 0.9261    | 
601     | 0.9539    | 0.9261    | 
602     | 0.9539    | 0.9261    | 
603     | 0.9539    | 0.9261    | 
604     | 0.9539    | 0.9261    | 
---------------------------------
Finished sucessfully.
NDCG@10 on training data: 0.9539
NDCG@10 on validation data: 0.9274
---------------------------------
NDCG@10 on test data: 0.971

Model saved to: ../model/final/model2.txt

------------------------------------------


java -jar RankLib-2.14.jar -train ../data/final/model2_train.txt -test ../data/final/model2_test.txt -validate ../data/final/model2_validate.txt -ranker 6 -metric2T NDCG@10

Discard orig. features
Training data:	../data/final/model2_train.txt
Test data:	../data/final/model2_test.txt
Validation data:	../data/final/model2_validate.txt
Feature vector representation: Dense.
Ranking method:	LambdaMART
Feature description file:	Unspecified. All features will be used.
Train metric:	ERR@10
Test metric:	NDCG@10
Highest relevance label (to compute ERR): 4
Feature normalization: No

[+] LambdaMART's Parameters:
No. of trees: 1000
No. of leaves: 10
No. of threshold candidates: 256
Min leaf support: 1
Learning rate: 0.1
Stop early: 100 rounds without performance gain on validation data

Reading feature file [../data/final/model2_train.txt]... [Done.]            
(152 ranked lists, 7600 entries read)
Reading feature file [../data/final/model2_validate.txt]... [Done.]            
(75 ranked lists, 3750 entries read)
Reading feature file [../data/final/model2_test.txt]... [Done.]            
(77 ranked lists, 3850 entries read)
Initializing... [Done]
---------------------------------
Training starts...
---------------------------------
#iter   | ERR@10-T  | ERR@10-V  | 
---------------------------------
1       | 0.5257    | 0.5261    | 
2       | 0.5304    | 0.5276    | 
3       | 0.5304    | 0.5276    | 
4       | 0.5304    | 0.5276    | 
5       | 0.5305    | 0.5276    | 
6       | 0.5313    | 0.5277    | 
7       | 0.5308    | 0.5284    | 
8       | 0.5317    | 0.5284    | 
9       | 0.5317    | 0.5284    | 
10      | 0.5317    | 0.5284    | 
11      | 0.5317    | 0.5284    | 
12      | 0.5317    | 0.5284    | 
13      | 0.532     | 0.5283    | 
14      | 0.5337    | 0.5311    | 
15      | 0.5382    | 0.5363    | 
16      | 0.5386    | 0.5368    | 
17      | 0.5393    | 0.5369    | 
18      | 0.5393    | 0.5369    | 
19      | 0.5447    | 0.544     | 
20      | 0.5457    | 0.5458    | 
21      | 0.5457    | 0.5456    | 
22      | 0.5459    | 0.546     | 
23      | 0.5459    | 0.546     | 
24      | 0.5461    | 0.5459    | 
25      | 0.5464    | 0.5461    | 
26      | 0.5467    | 0.5465    | 
27      | 0.547     | 0.5471    | 
28      | 0.5469    | 0.5471    | 
29      | 0.547     | 0.5471    | 
30      | 0.5471    | 0.5472    | 
31      | 0.5471    | 0.5472    | 
32      | 0.5472    | 0.5472    | 
33      | 0.5471    | 0.5476    | 
34      | 0.5475    | 0.5479    | 
35      | 0.5476    | 0.5481    | 
36      | 0.5476    | 0.5482    | 
